id,source_id,target_id,type,description,direction,lag,confidence,provenance
rel-003664,obs-hot-days-2025-08,feature-hot-days,MEASURES,观测对应指标,,,,
rel-003665,obs-hot-days-2025-08,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003666,obs-hot-days-2025-08,period-2025-08,AT_TIME,观测统计期,,,,
rel-003667,obs-hot-days-2025-08,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003668,obs-cold-days-2025-08,feature-cold-days,MEASURES,观测对应指标,,,,
rel-003669,obs-cold-days-2025-08,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003670,obs-cold-days-2025-08,period-2025-08,AT_TIME,观测统计期,,,,
rel-003671,obs-cold-days-2025-08,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003672,obs-temp-mean-2025-09,indicator-temp-mean,MEASURES,观测对应指标,,,,
rel-003673,obs-temp-mean-2025-09,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003674,obs-temp-mean-2025-09,period-2025-09,AT_TIME,观测统计期,,,,
rel-003675,obs-temp-mean-2025-09,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003676,obs-temp-max-mean-2025-09,indicator-temp-max-mean,MEASURES,观测对应指标,,,,
rel-003677,obs-temp-max-mean-2025-09,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003678,obs-temp-max-mean-2025-09,period-2025-09,AT_TIME,观测统计期,,,,
rel-003679,obs-temp-max-mean-2025-09,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003680,obs-temp-min-mean-2025-09,indicator-temp-min-mean,MEASURES,观测对应指标,,,,
rel-003681,obs-temp-min-mean-2025-09,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003682,obs-temp-min-mean-2025-09,period-2025-09,AT_TIME,观测统计期,,,,
rel-003683,obs-temp-min-mean-2025-09,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003684,obs-temp-abs-max-2025-09,indicator-temp-abs-max,MEASURES,观测对应指标,,,,
rel-003685,obs-temp-abs-max-2025-09,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003686,obs-temp-abs-max-2025-09,period-2025-09,AT_TIME,观测统计期,,,,
rel-003687,obs-temp-abs-max-2025-09,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003688,obs-temp-abs-min-2025-09,indicator-temp-abs-min,MEASURES,观测对应指标,,,,
rel-003689,obs-temp-abs-min-2025-09,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003690,obs-temp-abs-min-2025-09,period-2025-09,AT_TIME,观测统计期,,,,
rel-003691,obs-temp-abs-min-2025-09,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003692,obs-cdd18-2025-09,feature-cdd18,MEASURES,观测对应指标,,,,
rel-003693,obs-cdd18-2025-09,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003694,obs-cdd18-2025-09,period-2025-09,AT_TIME,观测统计期,,,,
rel-003695,obs-cdd18-2025-09,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003696,obs-hdd18-2025-09,feature-hdd18,MEASURES,观测对应指标,,,,
rel-003697,obs-hdd18-2025-09,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003698,obs-hdd18-2025-09,period-2025-09,AT_TIME,观测统计期,,,,
rel-003699,obs-hdd18-2025-09,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003700,obs-hot-days-2025-09,feature-hot-days,MEASURES,观测对应指标,,,,
rel-003701,obs-hot-days-2025-09,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003702,obs-hot-days-2025-09,period-2025-09,AT_TIME,观测统计期,,,,
rel-003703,obs-hot-days-2025-09,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003704,obs-cold-days-2025-09,feature-cold-days,MEASURES,观测对应指标,,,,
rel-003705,obs-cold-days-2025-09,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003706,obs-cold-days-2025-09,period-2025-09,AT_TIME,观测统计期,,,,
rel-003707,obs-cold-days-2025-09,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003708,obs-temp-mean-2025-10,indicator-temp-mean,MEASURES,观测对应指标,,,,
rel-003709,obs-temp-mean-2025-10,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003710,obs-temp-mean-2025-10,period-2025-10,AT_TIME,观测统计期,,,,
rel-003711,obs-temp-mean-2025-10,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003712,obs-temp-max-mean-2025-10,indicator-temp-max-mean,MEASURES,观测对应指标,,,,
rel-003713,obs-temp-max-mean-2025-10,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003714,obs-temp-max-mean-2025-10,period-2025-10,AT_TIME,观测统计期,,,,
rel-003715,obs-temp-max-mean-2025-10,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003716,obs-temp-min-mean-2025-10,indicator-temp-min-mean,MEASURES,观测对应指标,,,,
rel-003717,obs-temp-min-mean-2025-10,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003718,obs-temp-min-mean-2025-10,period-2025-10,AT_TIME,观测统计期,,,,
rel-003719,obs-temp-min-mean-2025-10,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003720,obs-temp-abs-max-2025-10,indicator-temp-abs-max,MEASURES,观测对应指标,,,,
rel-003721,obs-temp-abs-max-2025-10,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003722,obs-temp-abs-max-2025-10,period-2025-10,AT_TIME,观测统计期,,,,
rel-003723,obs-temp-abs-max-2025-10,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003724,obs-temp-abs-min-2025-10,indicator-temp-abs-min,MEASURES,观测对应指标,,,,
rel-003725,obs-temp-abs-min-2025-10,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003726,obs-temp-abs-min-2025-10,period-2025-10,AT_TIME,观测统计期,,,,
rel-003727,obs-temp-abs-min-2025-10,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003728,obs-cdd18-2025-10,feature-cdd18,MEASURES,观测对应指标,,,,
rel-003729,obs-cdd18-2025-10,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003730,obs-cdd18-2025-10,period-2025-10,AT_TIME,观测统计期,,,,
rel-003731,obs-cdd18-2025-10,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003732,obs-hdd18-2025-10,feature-hdd18,MEASURES,观测对应指标,,,,
rel-003733,obs-hdd18-2025-10,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003734,obs-hdd18-2025-10,period-2025-10,AT_TIME,观测统计期,,,,
rel-003735,obs-hdd18-2025-10,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003736,obs-hot-days-2025-10,feature-hot-days,MEASURES,观测对应指标,,,,
rel-003737,obs-hot-days-2025-10,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003738,obs-hot-days-2025-10,period-2025-10,AT_TIME,观测统计期,,,,
rel-003739,obs-hot-days-2025-10,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003740,obs-cold-days-2025-10,feature-cold-days,MEASURES,观测对应指标,,,,
rel-003741,obs-cold-days-2025-10,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003742,obs-cold-days-2025-10,period-2025-10,AT_TIME,观测统计期,,,,
rel-003743,obs-cold-days-2025-10,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003744,obs-temp-mean-2025-11,indicator-temp-mean,MEASURES,观测对应指标,,,,
rel-003745,obs-temp-mean-2025-11,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003746,obs-temp-mean-2025-11,period-2025-11,AT_TIME,观测统计期,,,,
rel-003747,obs-temp-mean-2025-11,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003748,obs-temp-max-mean-2025-11,indicator-temp-max-mean,MEASURES,观测对应指标,,,,
rel-003749,obs-temp-max-mean-2025-11,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003750,obs-temp-max-mean-2025-11,period-2025-11,AT_TIME,观测统计期,,,,
rel-003751,obs-temp-max-mean-2025-11,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003752,obs-temp-min-mean-2025-11,indicator-temp-min-mean,MEASURES,观测对应指标,,,,
rel-003753,obs-temp-min-mean-2025-11,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003754,obs-temp-min-mean-2025-11,period-2025-11,AT_TIME,观测统计期,,,,
rel-003755,obs-temp-min-mean-2025-11,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003756,obs-temp-abs-max-2025-11,indicator-temp-abs-max,MEASURES,观测对应指标,,,,
rel-003757,obs-temp-abs-max-2025-11,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003758,obs-temp-abs-max-2025-11,period-2025-11,AT_TIME,观测统计期,,,,
rel-003759,obs-temp-abs-max-2025-11,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003760,obs-temp-abs-min-2025-11,indicator-temp-abs-min,MEASURES,观测对应指标,,,,
rel-003761,obs-temp-abs-min-2025-11,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003762,obs-temp-abs-min-2025-11,period-2025-11,AT_TIME,观测统计期,,,,
rel-003763,obs-temp-abs-min-2025-11,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003764,obs-cdd18-2025-11,feature-cdd18,MEASURES,观测对应指标,,,,
rel-003765,obs-cdd18-2025-11,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003766,obs-cdd18-2025-11,period-2025-11,AT_TIME,观测统计期,,,,
rel-003767,obs-cdd18-2025-11,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003768,obs-hdd18-2025-11,feature-hdd18,MEASURES,观测对应指标,,,,
rel-003769,obs-hdd18-2025-11,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003770,obs-hdd18-2025-11,period-2025-11,AT_TIME,观测统计期,,,,
rel-003771,obs-hdd18-2025-11,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003772,obs-hot-days-2025-11,feature-hot-days,MEASURES,观测对应指标,,,,
rel-003773,obs-hot-days-2025-11,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003774,obs-hot-days-2025-11,period-2025-11,AT_TIME,观测统计期,,,,
rel-003775,obs-hot-days-2025-11,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003776,obs-cold-days-2025-11,feature-cold-days,MEASURES,观测对应指标,,,,
rel-003777,obs-cold-days-2025-11,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003778,obs-cold-days-2025-11,period-2025-11,AT_TIME,观测统计期,,,,
rel-003779,obs-cold-days-2025-11,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003780,obs-temp-mean-2025-12,indicator-temp-mean,MEASURES,观测对应指标,,,,
rel-003781,obs-temp-mean-2025-12,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003782,obs-temp-mean-2025-12,period-2025-12,AT_TIME,观测统计期,,,,
rel-003783,obs-temp-mean-2025-12,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003784,obs-temp-max-mean-2025-12,indicator-temp-max-mean,MEASURES,观测对应指标,,,,
rel-003785,obs-temp-max-mean-2025-12,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003786,obs-temp-max-mean-2025-12,period-2025-12,AT_TIME,观测统计期,,,,
rel-003787,obs-temp-max-mean-2025-12,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003788,obs-temp-min-mean-2025-12,indicator-temp-min-mean,MEASURES,观测对应指标,,,,
rel-003789,obs-temp-min-mean-2025-12,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003790,obs-temp-min-mean-2025-12,period-2025-12,AT_TIME,观测统计期,,,,
rel-003791,obs-temp-min-mean-2025-12,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003792,obs-temp-abs-max-2025-12,indicator-temp-abs-max,MEASURES,观测对应指标,,,,
rel-003793,obs-temp-abs-max-2025-12,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003794,obs-temp-abs-max-2025-12,period-2025-12,AT_TIME,观测统计期,,,,
rel-003795,obs-temp-abs-max-2025-12,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003796,obs-temp-abs-min-2025-12,indicator-temp-abs-min,MEASURES,观测对应指标,,,,
rel-003797,obs-temp-abs-min-2025-12,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003798,obs-temp-abs-min-2025-12,period-2025-12,AT_TIME,观测统计期,,,,
rel-003799,obs-temp-abs-min-2025-12,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003800,obs-cdd18-2025-12,feature-cdd18,MEASURES,观测对应指标,,,,
rel-003801,obs-cdd18-2025-12,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003802,obs-cdd18-2025-12,period-2025-12,AT_TIME,观测统计期,,,,
rel-003803,obs-cdd18-2025-12,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003804,obs-hdd18-2025-12,feature-hdd18,MEASURES,观测对应指标,,,,
rel-003805,obs-hdd18-2025-12,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003806,obs-hdd18-2025-12,period-2025-12,AT_TIME,观测统计期,,,,
rel-003807,obs-hdd18-2025-12,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003808,obs-hot-days-2025-12,feature-hot-days,MEASURES,观测对应指标,,,,
rel-003809,obs-hot-days-2025-12,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003810,obs-hot-days-2025-12,period-2025-12,AT_TIME,观测统计期,,,,
rel-003811,obs-hot-days-2025-12,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003812,obs-cold-days-2025-12,feature-cold-days,MEASURES,观测对应指标,,,,
rel-003813,obs-cold-days-2025-12,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003814,obs-cold-days-2025-12,period-2025-12,AT_TIME,观测统计期,,,,
rel-003815,obs-cold-days-2025-12,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-003816,obs-workdays-2021-01,feature-workdays,MEASURES,观测对应指标,,,,
rel-003817,obs-workdays-2021-01,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003818,obs-workdays-2021-01,period-2021-01,AT_TIME,观测统计期,,,,
rel-003819,obs-workdays-2021-01,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003820,obs-nonworkdays-2021-01,feature-nonworkdays,MEASURES,观测对应指标,,,,
rel-003821,obs-nonworkdays-2021-01,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003822,obs-nonworkdays-2021-01,period-2021-01,AT_TIME,观测统计期,,,,
rel-003823,obs-nonworkdays-2021-01,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003824,obs-holiday-days-2021-01,feature-holiday-days,MEASURES,观测对应指标,,,,
rel-003825,obs-holiday-days-2021-01,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003826,obs-holiday-days-2021-01,period-2021-01,AT_TIME,观测统计期,,,,
rel-003827,obs-holiday-days-2021-01,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003828,obs-makeup-workdays-2021-01,feature-makeup-workdays,MEASURES,观测对应指标,,,,
rel-003829,obs-makeup-workdays-2021-01,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003830,obs-makeup-workdays-2021-01,period-2021-01,AT_TIME,观测统计期,,,,
rel-003831,obs-makeup-workdays-2021-01,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003832,obs-workdays-2021-02,feature-workdays,MEASURES,观测对应指标,,,,
rel-003833,obs-workdays-2021-02,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003834,obs-workdays-2021-02,period-2021-02,AT_TIME,观测统计期,,,,
rel-003835,obs-workdays-2021-02,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003836,obs-nonworkdays-2021-02,feature-nonworkdays,MEASURES,观测对应指标,,,,
rel-003837,obs-nonworkdays-2021-02,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003838,obs-nonworkdays-2021-02,period-2021-02,AT_TIME,观测统计期,,,,
rel-003839,obs-nonworkdays-2021-02,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003840,obs-holiday-days-2021-02,feature-holiday-days,MEASURES,观测对应指标,,,,
rel-003841,obs-holiday-days-2021-02,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003842,obs-holiday-days-2021-02,period-2021-02,AT_TIME,观测统计期,,,,
rel-003843,obs-holiday-days-2021-02,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003844,obs-makeup-workdays-2021-02,feature-makeup-workdays,MEASURES,观测对应指标,,,,
rel-003845,obs-makeup-workdays-2021-02,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003846,obs-makeup-workdays-2021-02,period-2021-02,AT_TIME,观测统计期,,,,
rel-003847,obs-makeup-workdays-2021-02,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003848,obs-workdays-2021-03,feature-workdays,MEASURES,观测对应指标,,,,
rel-003849,obs-workdays-2021-03,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003850,obs-workdays-2021-03,period-2021-03,AT_TIME,观测统计期,,,,
rel-003851,obs-workdays-2021-03,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003852,obs-nonworkdays-2021-03,feature-nonworkdays,MEASURES,观测对应指标,,,,
rel-003853,obs-nonworkdays-2021-03,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003854,obs-nonworkdays-2021-03,period-2021-03,AT_TIME,观测统计期,,,,
rel-003855,obs-nonworkdays-2021-03,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003856,obs-holiday-days-2021-03,feature-holiday-days,MEASURES,观测对应指标,,,,
rel-003857,obs-holiday-days-2021-03,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003858,obs-holiday-days-2021-03,period-2021-03,AT_TIME,观测统计期,,,,
rel-003859,obs-holiday-days-2021-03,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003860,obs-makeup-workdays-2021-03,feature-makeup-workdays,MEASURES,观测对应指标,,,,
rel-003861,obs-makeup-workdays-2021-03,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003862,obs-makeup-workdays-2021-03,period-2021-03,AT_TIME,观测统计期,,,,
rel-003863,obs-makeup-workdays-2021-03,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003864,obs-workdays-2021-04,feature-workdays,MEASURES,观测对应指标,,,,
rel-003865,obs-workdays-2021-04,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003866,obs-workdays-2021-04,period-2021-04,AT_TIME,观测统计期,,,,
rel-003867,obs-workdays-2021-04,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003868,obs-nonworkdays-2021-04,feature-nonworkdays,MEASURES,观测对应指标,,,,
rel-003869,obs-nonworkdays-2021-04,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003870,obs-nonworkdays-2021-04,period-2021-04,AT_TIME,观测统计期,,,,
rel-003871,obs-nonworkdays-2021-04,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003872,obs-holiday-days-2021-04,feature-holiday-days,MEASURES,观测对应指标,,,,
rel-003873,obs-holiday-days-2021-04,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003874,obs-holiday-days-2021-04,period-2021-04,AT_TIME,观测统计期,,,,
rel-003875,obs-holiday-days-2021-04,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003876,obs-makeup-workdays-2021-04,feature-makeup-workdays,MEASURES,观测对应指标,,,,
rel-003877,obs-makeup-workdays-2021-04,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003878,obs-makeup-workdays-2021-04,period-2021-04,AT_TIME,观测统计期,,,,
rel-003879,obs-makeup-workdays-2021-04,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003880,obs-workdays-2021-05,feature-workdays,MEASURES,观测对应指标,,,,
rel-003881,obs-workdays-2021-05,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003882,obs-workdays-2021-05,period-2021-05,AT_TIME,观测统计期,,,,
rel-003883,obs-workdays-2021-05,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003884,obs-nonworkdays-2021-05,feature-nonworkdays,MEASURES,观测对应指标,,,,
rel-003885,obs-nonworkdays-2021-05,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003886,obs-nonworkdays-2021-05,period-2021-05,AT_TIME,观测统计期,,,,
rel-003887,obs-nonworkdays-2021-05,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003888,obs-holiday-days-2021-05,feature-holiday-days,MEASURES,观测对应指标,,,,
rel-003889,obs-holiday-days-2021-05,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003890,obs-holiday-days-2021-05,period-2021-05,AT_TIME,观测统计期,,,,
rel-003891,obs-holiday-days-2021-05,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003892,obs-makeup-workdays-2021-05,feature-makeup-workdays,MEASURES,观测对应指标,,,,
rel-003893,obs-makeup-workdays-2021-05,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003894,obs-makeup-workdays-2021-05,period-2021-05,AT_TIME,观测统计期,,,,
rel-003895,obs-makeup-workdays-2021-05,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003896,obs-workdays-2021-06,feature-workdays,MEASURES,观测对应指标,,,,
rel-003897,obs-workdays-2021-06,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003898,obs-workdays-2021-06,period-2021-06,AT_TIME,观测统计期,,,,
rel-003899,obs-workdays-2021-06,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003900,obs-nonworkdays-2021-06,feature-nonworkdays,MEASURES,观测对应指标,,,,
rel-003901,obs-nonworkdays-2021-06,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003902,obs-nonworkdays-2021-06,period-2021-06,AT_TIME,观测统计期,,,,
rel-003903,obs-nonworkdays-2021-06,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003904,obs-holiday-days-2021-06,feature-holiday-days,MEASURES,观测对应指标,,,,
rel-003905,obs-holiday-days-2021-06,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003906,obs-holiday-days-2021-06,period-2021-06,AT_TIME,观测统计期,,,,
rel-003907,obs-holiday-days-2021-06,source-holiday-docx,FROM_SOURCE,数据来源,,,,
rel-003908,obs-makeup-workdays-2021-06,feature-makeup-workdays,MEASURES,观测对应指标,,,,
rel-003909,obs-makeup-workdays-2021-06,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-003910,obs-makeup-workdays-2021-06,period-2021-06,AT_TIME,观测统计期,,,,
